id,name,address,yelp_category,main_category,sub_category,categories,reviews,price,stars,state
LQI8R7yYXmWzWKd7wLCf2Q,Dish,1220 Thomas Ave,Southern,Restaurants,Southern,"['Restaurants', 'Southern']",381,1,4,NC
LR_99E7tVUfxqemvcGkDzw,Rustic Cafe,"20811 N Cave Creek Rd, Ste 101",Mediterranean,Restaurants,Mediterranean,"['Restaurants', 'Mediterranean', 'Breakfast & Brunch', 'American (Traditional)']",209,1,3.5,AZ
LR0qF0FEVsCOhYWUOiH26A,The Buffet at ARIA,3743 Las Vegas Blvd S,Buffets,Buffets,Restaurants,"['Buffets', 'Restaurants']",1651,3,3,NV
lrAUseySfmFeZkWOGfsKnQ,Wadaa Street Tacos,2510 West Thunderbird,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants', 'Food', 'Caterers', 'Event Planning & Services', 'Food Stands']",175,1,4.5,AZ
lTixk1IT-D4hoMZ6LgoyHQ,The Barrymore,99 Convention Center Dr,Steakhouses,Restaurants,Steakhouses,"['Restaurants', 'Steakhouses', 'American (New)']",739,3,4,NV
LtXy1VinKWfuLFslVarKRw,Fatburger,3763 Las Vegas Blvd S,Fast Food,Restaurants,Fast Food,"['Restaurants', 'Fast Food', 'Burgers', 'American (Traditional)']",557,2,3.5,NV
LUDX--wfStrKavGyitk4nA,The Keg Steakhouse + Bar,21001 N Tatum Blvd,Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'Bars', 'Seafood', 'Steakhouses']",281,3,4,AZ
LvnOhs9Udhyp5adF7Cq98g,Sushi 86,509 Prospect Ave,Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars']",157,2,4,OH
lvuuyYZ-CzFrg1BLdV2OPw,Libre Mexican Cantina,11011 W Charleston Blvd,Fast Food,Fast Food,Cocktail Bars,"['Fast Food', 'Cocktail Bars', 'Restaurants', 'Mexican', 'Bars', 'Nightlife']",244,2,4,NV
LwQB9H3jZ9wTk24Lr-AnZQ,Spago,"The Forum Shops At Caesars, 3500 Las Vegas Blvd S, Ste G1",American (New),American (New),Restaurants,"['American (New)', 'Restaurants']",944,3,4,NV
LYgAf_vpMQU6JqBcTXg-Sw,Bobby Q - Mesa,1610 S Stapley Dr,Barbeque,Barbeque,Restaurants,"['Barbeque', 'Restaurants', 'Burgers', 'American (New)']",168,2,4.5,AZ
LYpujMCxfrHcSO_NA1BRQg,Sunroom Cafe,638 State St,Food,Food,Breakfast & Brunch,"['Food', 'Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea', 'Restaurants', 'Cafes', 'Salad']",143,1,3.5,WI
LYWbyu1EQM2o5hwHG5_Ldg,RM Seafood,3950 S Las Vegas Blvd,Sushi Bars,Sushi Bars,Seafood,"['Sushi Bars', 'Seafood', 'Restaurants']",784,3,3.5,NV
Lz6QUlFkVKtnzSISk0WUPw,Angry Crab Shack,2740 S Alma School Rd,Cajun/Creole,Cajun/Creole,Restaurants,"['Cajun/Creole', 'Restaurants', 'American (Traditional)', 'Seafood']",752,2,4,AZ
lZZLmG1ANLq2Yb3KuVA4NA,Circus Buffet,2880 S Las Vegas Blvd,American (New),American (New),Arts & Entertainment,"['American (New)', 'Arts & Entertainment', 'Casinos', 'Restaurants', 'Buffets']",281,2,2,NV
M10n-ivjDkkdLaxIYNafFQ,Queen City Q,"225 E 6th St, Ste A",Barbeque,Barbeque,Southern,"['Barbeque', 'Southern', 'Restaurants']",271,2,3.5,NC
M30I1NPl5JuHthxo1IXPGg,Pho Saigon 8,5650 Spring Mountain Rd,Vietnamese,Restaurants,Vietnamese,"['Restaurants', 'Vietnamese']",408,1,3.5,NV
m506zjQ67j0msTfANwB6RA,Flower Child,100 E Camelback Rd,American (New),American (New),Restaurants,"['American (New)', 'Restaurants', 'Salad', 'Vegetarian']",148,2,4.5,AZ
m51uL1LZhKYf2y_yG4NEng,Pho 87,3620 S Jones Blvd,Vietnamese,Vietnamese,Restaurants,"['Vietnamese', 'Restaurants']",258,2,3.5,NV
m5niZy68d2gTtVWz89elfA,Slidin Thru,6478 Windy Rd,Food Stands,Restaurants,Food Stands,"['Restaurants', 'Food Stands', 'Food Trucks', 'Burgers', 'Food']",360,1,4,NV
m6rffQy85HUq82DjLq-YJg,Twisted Italian,"9940 W Happy Valley Pkwy, Ste 1080",Wine Bars,Wine Bars,Bars,"['Wine Bars', 'Bars', 'Restaurants', 'Nightlife', 'Italian', 'Comfort Food', 'Breakfast & Brunch']",170,2,3.5,AZ
M70Jr9yUWCDfoTsZS3uq7A,Eden,735 Copeland St,Vegan,Restaurants,Vegan,"['Restaurants', 'Vegan', 'Live/Raw Food']",129,2,4.5,PA
m9aFZk1f8tSv248YErbpQA,Chez Vous,"8787 N Scottsdale Rd, Ste 228",French,French,Desserts,"['French', 'Desserts', 'American (New)', 'Creperies', 'Restaurants', 'Food', 'Breakfast & Brunch']",203,2,4.5,AZ
makqSKZaz1aUipoWBW0BsA,"The Westin Las Vegas Hotel, Casino & Spa",160 East Flamingo Rd,Hotels,Hotels,Event Planning & Services,"['Hotels', 'Event Planning & Services', 'Arts & Entertainment', 'Casinos', 'Restaurants', 'Hotels & Travel']",507,2,3,NV
MAuSh7NKoT__CQ4BumoayA,T&T - Tacos & Tequila,"Luxor Hotel & Casino, 3900 Las Vegas Blvd",Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants']",636,2,3.5,NV
Mbat8t9X0zPrpxd1mEGRcw,Nakato Japanese Steakhouse,8601 University Executive Park Dr,Japanese,Japanese,Restaurants,"['Japanese', 'Restaurants', 'Sushi Bars']",115,2,3.5,NC
mC39IrCp36QIVFRZIw9PTQ,Seoul Food Meat Company,"1400 S. Church St, Ste A",Chicken Wings,Chicken Wings,Asian Fusion,"['Chicken Wings', 'Asian Fusion', 'Barbeque', 'Restaurants', 'Korean']",217,2,4,NC
mc5Ha4QyQZvU7fzr-ubhhw,Station,4744 Liberty Ave,Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'Cocktail Bars', 'Bars', 'Gastropubs', 'American (New)']",136,2,4,PA
M--CB6Fhp4XKxsR2PlcP9w,Fat Tuesday,"3570 Las Vegas Blvd S, Ste L23",Nightlife,Nightlife,Bars,"['Nightlife', 'Bars', 'American (New)', 'Restaurants']",212,2,4.5,NV
Md6895ZtS3FA8a0pUaH6nw,America,3790 Las Vegas Blvd S,Breakfast & Brunch,Breakfast & Brunch,American (New),"['Breakfast & Brunch', 'American (New)', 'American (Traditional)', 'Restaurants', 'Burgers']",400,2,3,NV
mDR12Hafvr84ctpsV6YLag,Mr Mamas,"5693 S Jones Blvd, Ste 106",Burgers,Burgers,Breakfast & Brunch,"['Burgers', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants', 'American (Traditional)']",1248,1,4.5,NV
MDVbJicJvqaO4WGx0vEabQ,Chili's,7530 S Las Vegas Blvd,Bars,Restaurants,Bars,"['Restaurants', 'Bars', 'Tex-Mex', 'Nightlife', 'American (Traditional)']",165,2,3,NV
ME6D5nLlfG0xZCtICOYDuw,Georges Brasserie,4620 Piedmont Row Dr,American (New),American (New),French,"['American (New)', 'French', 'Restaurants', 'Brasseries']",263,3,4,NC
meXjqyhTNLFmknY39y2sMg,Great Lakes Brewing Company,2516 Market Ave,Breweries,Breweries,Food,"['Breweries', 'Food', 'American (New)', 'Venues & Event Spaces', 'Event Planning & Services', 'Restaurants']",644,2,4,OH
Mh84_j7YmRrAcm0DWV4bUw,Cugino's Italian Deli & Pizza,4550 S Maryland Pkwy,Italian,Italian,Pizza,"['Italian', 'Pizza', 'Restaurants', 'Delis']",493,1,4.5,NV
Mi5uhdFB9OJteXPd0_IKfw,Carrabba's Italian Grill,5646 W Bell Rd,Italian,Restaurants,Italian,"['Restaurants', 'Italian', 'Seafood']",119,2,3.5,AZ
mIl2E5qSPveA6Bl9aXAMjw,Johnny's Little Bar,614 Frankfort Ave,Sandwiches,Sandwiches,Restaurants,"['Sandwiches', 'Restaurants', 'Beer Bar', 'Bars', 'Nightlife', 'Burgers', 'American (Traditional)', 'Dive Bars']",117,2,4,OH
mIlQi6nZdFbEAjZuQ6pFfQ,Verrazano Pizza,"240 S Rainbow Blvd, Ste 3",Pizza,Restaurants,Pizza,"['Restaurants', 'Pizza']",137,1,4,NV
MiUrif_vYOuITF4ALf7WHA,Planet Hollywood,3500 S Las Vegas Blvd,American (New),American (New),Arts & Entertainment,"['American (New)', 'Arts & Entertainment', 'Resorts', 'Hotels & Travel', 'Casinos', 'Restaurants', 'American (Traditional)']",238,2,2.5,NV
mJ_ucQ2_3hfTsmCcKb-hgw,Sienna On The Square,22 Market Sq,Wine Bars,Wine Bars,Bars,"['Wine Bars', 'Bars', 'Nightlife', 'Italian', 'Restaurants']",164,2,4,PA
mJFdBXviC-1YRtY51XnS6A,Habanero's,"10392 N Scottsdale Rd, Ste 103",Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",158,1,4,AZ
mjhwLcuoenVW8oFhcNmlHA,Claim Jumper,1100 S Fort Apache Rd,American (New),Restaurants,American (New),"['Restaurants', 'American (New)']",246,2,3,NV
Mkn4eaV7pVcat5PQ0U-4Qw,Stacks Kitchen,11100 Monroe Rd,Breakfast & Brunch,Breakfast & Brunch,Restaurants,"['Breakfast & Brunch', 'Restaurants', 'Food']",141,1,4,NC
MKYcOZSpMwJK7uwacK13EA,Smallman Galley,54 21st St,Bars,Bars,American (New),"['Bars', 'American (New)', 'American (Traditional)', 'Coffee & Tea', 'Restaurants', 'Nightlife', 'Food']",177,2,4.5,PA
mLjDh0vQYBCY6g9T1HczVw,Great Lakes Brewing Co.,"Cleveland Hopkins International Airport, Concourse C, 5300 Riverside Dr",American (Traditional),American (Traditional),Bars,"['American (Traditional)', 'Bars', 'Pubs', 'Nightlife', 'Restaurants']",123,2,3,OH
mm0qwYzOilFNVV2us5_8Rg,Echo Coffee,"2902 N 68th St, Ste 135",Food,Restaurants,Food,"['Restaurants', 'Food', 'Coffee & Tea', 'Sandwiches', 'Desserts']",312,1,4,AZ
mmbXj7CmjGbH-wR3j6cD0w,Sweet Tomatoes,"9460 W Flamingo Rd, Ste 100",Vegetarian,Vegetarian,Salad,"['Vegetarian', 'Salad', 'Soup', 'Restaurants', 'Buffets']",234,1,3.5,NV
Mn6PbumS7GL2v3jPilTaeg,Tamba,"3743 Las Vegas Blvd S, Ste 205",Halal,Halal,Gluten-Free,"['Halal', 'Gluten-Free', 'Indian', 'Restaurants', 'Pakistani', 'Nightlife', 'Bars']",457,2,3.5,NV
MNaPOkqm2vKeNG8EqkZWCg,Chicago Joe's Restaurant,820 S 4th St,Italian,Italian,Restaurants,"['Italian', 'Restaurants']",246,2,3.5,NV
mnU3iGsL55MCWXiWV3AcAQ,In-N-Out Burger,5690 Centennial Center Blvd,Fast Food,Fast Food,Burgers,"['Fast Food', 'Burgers', 'Restaurants']",139,1,4.5,NV
mOMeDQB8NjdBTTzKtikAYg,The Roasting Company,1601 Montford Dr,Southern,Restaurants,Southern,"['Restaurants', 'Southern', 'Chicken Wings']",226,1,4,NC
MQEpDvkdL39hh1N0We3Vaw,Hot Taco,200 E Bland St,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",195,2,3,NC
MrSHPvHVdE_VzVN7iRz45Q,Enso Asian Bistro & Sushi Bar,"210 E Trade St, Ste A-108",Sushi Bars,Sushi Bars,Restaurants,"['Sushi Bars', 'Restaurants', 'Nightlife', 'Lounges', 'Bars', 'Asian Fusion']",285,2,3,NC
M-SS_Kr0zlC7v8kBSRa74g,Hokaido Sushi,"6015 S Fort Apache Rd, Ste 150",Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars']",259,2,4,NV
MTCyh5VqkKp1LIvfeI-TTg,Wooden Vine Wine Bar & Bistro,231 N Tryon St,Bars,Bars,Breakfast & Brunch,"['Bars', 'Breakfast & Brunch', 'Restaurants', 'Wine Bars', 'Nightlife', 'American (New)']",115,2,4,NC
MtvN8vMiKcLkkz_tCvBx3g,Aria,100 N Tryon St,Italian,Restaurants,Italian,"['Restaurants', 'Italian', 'American (New)']",257,2,3.5,NC
mUdalYTuAtnZm2K9zoH27Q,L'Atelier de Joël Robuchon,3799 Las Vegas Blvd S,French,Restaurants,French,"['Restaurants', 'French']",886,4,4.5,NV
MwCai0x6GILtK4KkwufZig,The Martini,1205 S Fort Apache Rd,Lounges,Lounges,American (New),"['Lounges', 'American (New)', 'Restaurants', 'Nightlife', 'Bars']",183,2,4,NV
mwE5uNVkxCXvEuVa1KQ_3g,Distill - A Local Bar,4830 W Pyle Ave,Food,Food,American (New),"['Food', 'American (New)', 'Restaurants', 'Nightlife', 'Beer', 'Wine & Spirits', 'Bars']",204,2,4,NV
MX3TL4-ij22rLFBD1XjKGw,Fahrenheit,2417 Professor Ave,American (New),American (New),Restaurants,"['American (New)', 'Restaurants', 'Asian Fusion']",184,3,4,OH
mxMwo3zfJwVoCIayeNcA5w,East Ocean Dim Sum & Seafood Restaurant,9570 S Eastern Ave,Dim Sum,Dim Sum,Chinese,"['Dim Sum', 'Chinese', 'Restaurants']",281,2,3,NV
m-xsH8VkcYtTTvp2Fa6Ajw,Pancho's,11020 Lavender Hills Dr,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",398,2,3,NV
mY_g1z7iyMHxzpV2mV6IXQ,Hwaro,5030 Spring Mountain Rd,Korean,Korean,Basque,"['Korean', 'Basque', 'Restaurants', 'Barbeque']",872,2,4.5,NV
MYnD-mEnOXNqrfIT2GeZqA,Mortimer's Cafe and Pub,"210 E Trade St, Ste 148-C",Bars,Bars,American (Traditional),"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants', 'Pubs']",151,2,3.5,NC
MyTsAeShB9pcWP84GSTAdw,KoMex Fusion,"4155 S Buffalo Dr, Ste 103 and 104",Asian Fusion,Asian Fusion,Restaurants,"['Asian Fusion', 'Restaurants', 'Korean', 'Mexican']",340,1,4.5,NV
MZRqxvBkJLjKcoOjNz7yLA,Carlos'n Charlie's,3555 S Las Vegas Blvd,Cocktail Bars,Cocktail Bars,Restaurants,"['Cocktail Bars', 'Restaurants', 'Mexican', 'Bars', 'Nightlife']",308,2,2,NV
n_K2xa_nqzUqaUJa0S_5tQ,Tea Station,"4355 Spring Mountain Rd, Ste 106",Food,Food,Restaurants,"['Food', 'Restaurants', 'Taiwanese', 'Coffee & Tea']",630,1,3,NV
n_o2DAmDBAZ-RjVDSY-5uQ,Ruth's Chris Steak House,"Harrah's Las Vegas Hotel & Casino, 3475 Las Vegas Boulevard South",Steakhouses,Steakhouses,Restaurants,"['Steakhouses', 'Restaurants']",286,3,4,NV
N0apJkxIem2E8irTBRKnHw,Wolfgang Puck Bar & Grill,3799 S Las Vegas Blvd,Nightlife,Nightlife,American (New),"['Nightlife', 'American (New)', 'Bars', 'Restaurants']",1282,2,4,NV
n0bg7kf6HcpFchCtxJyc5A,Mr Chow,3570 Las Vegas Blvd S,Chinese,Chinese,Restaurants,"['Chinese', 'Restaurants']",181,4,3,NV
n2tiSHECXkFv47aIkxvSDA,Greektown,8519 N 7th St,Greek,Greek,Mediterranean,"['Greek', 'Mediterranean', 'Restaurants']",215,2,4.5,AZ
n4E8ltk6CidI4_9s5STVtA,Primeburger,"The Venetian Hotel & Casino, 3355 Las Vegas Blvd S",Burgers,Burgers,Restaurants,"['Burgers', 'Restaurants']",125,2,4,NV
N4t78qF2C5jqYBjNr0j3_w,Pho T,"5040 Boulder Hwy, Ste 120",Vietnamese,Vietnamese,Restaurants,"['Vietnamese', 'Restaurants']",119,1,3.5,NV
N5CL5HLS6lyltw-OjjBrOw,Hussong's Cantina,"740 S Rampart Blvd, Ste 7",Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'Vegan', 'Bars', 'Mexican']",212,2,3.5,NV
n7V4cD-KqqE3OXk0irJTyA,GameWorks,"6587 Las Vegas Blvd S, Ste 171",American (New),American (New),Arts & Entertainment,"['American (New)', 'Arts & Entertainment', 'Arcades', 'Restaurants', 'Gastropubs']",264,2,3,NV
N7yuiiu8jhQ-Fl9Npflreg,Lemongrass,3730 Las Vegas Blvd S,Thai,Thai,Restaurants,"['Thai', 'Restaurants']",762,2,3.5,NV
N8D-5-fW7EkBdKjNYGhu0A,La Cave Wine and Food Hideaway,3131 Las Vegas Blvd. South,Tapas Bars,Restaurants,Tapas Bars,"['Restaurants', 'Tapas Bars']",465,3,4,NV
n8fGqb4CCheGyWtr9KM6qw,Roma Garden Ristorante,"3923 E Thunderbird Rd, Ste 113",Italian,Restaurants,Italian,"['Restaurants', 'Italian']",183,2,4,AZ
n8Zqqhff-2cxzWt_nwhU2Q,Public School 702,1850 Festival Plaza Dr,Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'American (New)', 'Bars', 'Gastropubs']",818,2,3.5,NV
naPGOTVEpRZavvn9-sFg8A,Madison Sourdough,916 Williamson St,Food,Food,Local Flavor,"['Food', 'Local Flavor', 'Breakfast & Brunch', 'Bakeries', 'Restaurants']",183,2,4,WI
n-AQFKbW6MnpamdtA6ECpQ,Cinebarre - Arboretum 11,8008 Providence Rd,Bars,Bars,Arts & Entertainment,"['Bars', 'Arts & Entertainment', 'Nightlife', 'Restaurants', 'American (New)', 'Cinema']",177,2,3,NC
NcNzTKVatkbRkD_G8A891A,Silk Elephant,"1712 Murray Ave, Squirrel Hill",Thai,Thai,Restaurants,"['Thai', 'Restaurants', 'Tapas Bars']",158,2,3.5,PA
NCR20zyNvXPb3gYpZqAvbQ,bin 702,707 E Fremont St,Food,Food,Wine Bars,"['Food', 'Wine Bars', 'Nightlife', 'Bars', 'Sandwiches', 'Salad', 'Restaurants']",144,2,4,NV
ndE42tcNzqjSEW_Ciz2BOw,Penn Avenue Fish Company,308 Forbes Ave,Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars', 'Seafood']",113,2,4,PA
NEVA0IYbawceL6kz5v5DAw,Kofusion,1 E Main St,Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars', 'Asian Fusion']",229,2,3.5,IL
nF5TXLMmC6IJgQxE9CEZPw,Sun Penang,5829 Forbes Ave,Malaysian,Malaysian,Restaurants,"['Malaysian', 'Restaurants']",141,2,3.5,PA
NfM1YE-FJCToO1LB36T6lQ,Jason's Deli,7305 Arroyo Crossing Pkwy,Delis,Restaurants,Delis,"['Restaurants', 'Delis', 'Salad']",137,1,3.5,NV
NFm869_w6cvVaWaNpAzjeA,Soul Gastrolounge,1500-B Central Ave,Nightlife,Nightlife,Restaurants,"['Nightlife', 'Restaurants', 'Bars', 'Tapas Bars', 'Lounges']",697,2,4,NC
NgioF61Bs9YNLBg0o9I-Uw,BD's Mongolian Grill,1854 Coventry Rd,Asian Fusion,Asian Fusion,Restaurants,"['Asian Fusion', 'Restaurants', 'Mongolian']",113,2,3.5,OH
ni4ppUp4oHq-OSSCgUIGiA,barMASA,3730 Las Vegas Blvd S,Japanese,Japanese,Sushi Bars,"['Japanese', 'Sushi Bars', 'Restaurants']",244,4,2.5,NV
NIOwzgujIXKVBEVNTQBXpg,Jjanga Steak & Sushi,"6125 S Fort Apache Rd, Ste 200",Steakhouses,Restaurants,Steakhouses,"['Restaurants', 'Steakhouses', 'Sushi Bars', 'Karaoke', 'Bars', 'Nightlife', 'Teppanyaki', 'Japanese']",328,2,4,NV
nI-ZmgPjAtiNTTU-_gnoYQ,Trattoria Reggiano,"2020 Park Centre Dr, Ste 140",Italian,Italian,Restaurants,"['Italian', 'Restaurants']",197,2,4,NV
nJcyfIRGbI31EGLzillWYg,Vince Neil's Tatuado EAT DRINK PARTY,2880 S Las Vegas Blvd,Breakfast & Brunch,Breakfast & Brunch,Bars,"['Breakfast & Brunch', 'Bars', 'Nightlife', 'Restaurants', 'American (Traditional)', 'Food', 'American (New)', 'Beer', 'Wine & Spirits', 'Sports Bars']",215,2,3,NV
NLEe-RzDSU-5BN6xp_WWCw,M&M Soul Food Cafe,3923 W Charleston Blvd,American (Traditional),American (Traditional),Restaurants,"['American (Traditional)', 'Restaurants', 'Soul Food', 'Southern']",561,2,4,NV
nlsibvBeSc8vfus2KuQatA,Handel's Homemade Ice Cream & Yogurt,"10170 W Tropicana Ave, Ste 150",Ice Cream & Frozen Yogurt,Restaurants,Ice Cream & Frozen Yogurt,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Food', 'Juice Bars & Smoothies', 'Patisserie/Cake Shop']",187,1,4,NV
nMo0ozHO7cqsPaxw_7N6ow,Dim Sum Chinese Restaurant,2920 Central Ave,Dim Sum,Restaurants,Dim Sum,"['Restaurants', 'Dim Sum', 'Chinese']",147,2,3,NC
NN6HpdvQlGZUVjBwzhgUWQ,Rocky River Brewing Company,21290 Center Ridge Rd,Food,Food,Restaurants,"['Food', 'Restaurants', 'American (New)', 'Breweries']",145,2,3.5,OH
nnB9aw5tLaYZHgAvwzpPOg,Irish Wolfhound,16811 N Litchfield Rd,Irish,Irish,Restaurants,"['Irish', 'Restaurants']",227,2,4,AZ
nnDLapJk1z2NJE0-XzwMlQ,Gallagher's Steakhouse,3790 Las Vegas Blvd S,Steakhouses,Steakhouses,Restaurants,"['Steakhouses', 'Restaurants']",838,3,4,NV
NoA6bD6W7z_Aztk_cOU5cg,The Cheesecake Factory,"505 S Grand Central Parkway, Suite 3201",American (Traditional),American (Traditional),Food,"['American (Traditional)', 'Food', 'Restaurants', 'Desserts', 'Breakfast & Brunch']",148,2,3,NV
NoF90rswXBHESSyDaWeKKA,Proper Brick Oven & Tap Room,139 7th St,Food,Food,Bars,"['Food', 'Bars', 'Pizza', 'Italian', 'Restaurants', 'Beer', 'Wine & Spirits', 'Nightlife']",358,2,4,PA
NOfbzTpQ7hrt6ZbJVeXUUw,Loco Cantina,6605 Las Vegas Blvd S,Mexican,Restaurants,Mexican,"['Restaurants', 'Mexican']",190,2,3.5,NV
Noi53T0PWNEN9mQRS3-Ncg,D'Lite Healthy On The Go,2613 N Scottsdale Rd,Breakfast & Brunch,Breakfast & Brunch,American (New),"['Breakfast & Brunch', 'American (New)', 'Food', 'Restaurants', 'Sandwiches', 'Coffee & Tea']",695,1,4.5,AZ
NpFtNc51LaZr8Y5_o2wRaw,Texas Roadhouse,16079 N. Arrowhead Fountains Center Dr,American (Traditional),American (Traditional),Barbeque,"['American (Traditional)', 'Barbeque', 'Steakhouses', 'Restaurants']",205,2,3.5,AZ
npqc1DO90A5TzavGmYyGhA,OSS,910 Regent St,Hot Dogs,Restaurants,Hot Dogs,"['Restaurants', 'Hot Dogs', 'Comfort Food', 'American (New)', 'Beer Gardens', 'Nightlife', 'Bars', 'Beer Bar']",134,1,4.5,WI
NQhPS0MUKJgBUB6PTLlmzA,Pho Bosa,3711 S Valley View,Vietnamese,Restaurants,Vietnamese,"['Restaurants', 'Vietnamese', 'Soup']",501,1,4,NV
NQXuoB9JTPUItHvouMgWjQ,Violette's Vegan,"8560 W Desert Inn Rd, Ste D5",Vegetarian,Restaurants,Vegetarian,"['Restaurants', 'Vegetarian', 'Juice Bars & Smoothies', 'Food', 'Vegan']",323,2,4,NV
NR5MXM2xgBTzRxj2cz8WcA,Playgrounds Fun Zone & Cafe,"8190 W Union Hills Dr, Ste 110",Arcades,Arcades,Coffee & Tea,"['Arcades', 'Coffee & Tea', 'Playgrounds', 'Arts & Entertainment', 'Leisure Centers', 'Cafes', 'Active Life', 'Kids Activities', 'Food', 'Restaurants']",116,1,4.5,AZ
nS6QENxe6YODNrQ45bpC-A,Cafe Verdi,"3111 S Valley View Blvd, Bldg M, Ste 105",Pizza,Restaurants,Pizza,"['Restaurants', 'Pizza', 'Italian']",127,1,3,NV
ntfDRwVlUb3nmWdMdPjq0Q,The Grand Wok and Sushi Bar,3799 Las Vegas Blvd S,Sushi Bars,Sushi Bars,Asian Fusion,"['Sushi Bars', 'Asian Fusion', 'Japanese', 'Restaurants']",346,2,3,NV
NTQXBbCa5Ugj5lNr6E4J5w,Backstage Deli,3900 Las Vegas Blvd S,Delis,Restaurants,Delis,"['Restaurants', 'Delis', 'Breakfast & Brunch', 'Sandwiches']",153,2,3.5,NV
NUhHkT1wfXsTLxt_tWwVXw,Thai Elephant,"815 W University Dr, Ste 108",Thai,Thai,Restaurants,"['Thai', 'Restaurants']",280,2,4,AZ
NUT7tou1Uvjh0GB4I41Qig,SaBai Modern Thai,4121 E Thomas Rd,Thai,Restaurants,Thai,"['Restaurants', 'Thai']",304,2,3.5,AZ
nuT8Bgfz7HTJQqbJFddkBw,Mad Onion,115 E Tropicana Ave,American (Traditional),American (Traditional),Restaurants,"['American (Traditional)', 'Restaurants']",158,2,3,NV
NvKNe9DnQavC9GstglcBJQ,Grand Lux Cafe,"The Venetian Hotel & Casino, 3355 Las Vegas Blvd S",Desserts,Desserts,American (Traditional),"['Desserts', 'American (Traditional)', 'Food', 'American (New)', 'Restaurants']",2218,2,4,NV
ny8YcGEViSGKWxo69xfiiA,Sauceman's,228 W Blvd,Barbeque,Barbeque,Restaurants,"['Barbeque', 'Restaurants', 'Pizza']",201,2,4,NC
NYf9TKBKPpa1wkA_uwIlfg,The Weary Traveler Freehouse,1201 Williamson St,American (New),American (New),Nightlife,"['American (New)', 'Nightlife', 'Restaurants', 'Burgers', 'Bars']",412,2,4,WI
nYzCr8fcJ2ci4aiB1-hB6w,Rolling in Dough Cafe,7293 W Sahara Ave,Bakeries,Bakeries,Desserts,"['Bakeries', 'Desserts', 'Restaurants', 'Coffee & Tea', 'Breakfast & Brunch', 'Food', 'Cafes']",274,2,4,NV
NzWpIwYwGsjujewhYjPPPg,JT Boba House,"10160 W Mcdowell Rd, Ste 130",Coffee & Tea,Coffee & Tea,Food,"['Coffee & Tea', 'Food', 'Taiwanese', 'Restaurants', 'Bubble Tea']",138,1,3.5,AZ
O_C-2kZMHGnq3ZDL_OaG6Q,Morels French Steakhouse & Bistro,"The Palazzo, 3325 Las Vegas Blvd S",Steakhouses,Steakhouses,Lounges,"['Steakhouses', 'Lounges', 'Bars', 'Nightlife', 'French', 'Restaurants']",539,3,3.5,NV
O1ird5yRyuDFnOmYu90OoA,Round Corner Cantina,3720 Butler St,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants', 'Nightlife', 'Bars', 'Lounges', 'Dance Clubs', 'Cocktail Bars']",273,2,3.5,PA
O2sEX86f6B4GROghjUkr0A,Thai Lotus Restaurant,7023 N 19th Ave,Salad,Salad,Restaurants,"['Salad', 'Restaurants', 'Thai', 'American (New)']",180,2,4,AZ
O3OH5IEFMPtz7mPKakPZ3Q,Japaneiro,"7315 W Warm Springs Rd, Ste 170",Asian Fusion,Asian Fusion,Japanese,"['Asian Fusion', 'Japanese', 'Restaurants', 'Tapas Bars', 'French']",285,2,4.5,NV
O40nlfiMpWAKgMx7bH9h6Q,The Yard Gastropub,736 Bellefonte St,Gastropubs,Gastropubs,American (New),"['Gastropubs', 'American (New)', 'Burgers', 'Restaurants']",202,2,3.5,PA
o4HbgQnUkYnTLsbb6K5hjg,Society Lounge,2063 E 4th St,Nightlife,Nightlife,Restaurants,"['Nightlife', 'Restaurants', 'Lounges', 'Arts & Entertainment', 'Jazz & Blues', 'Tapas Bars', 'Bars']",153,2,4,OH
O7ot_LMlCfLpOP9tBqeNfw,Kabuki Japanese Restaurant,"6605 Las Vegas Blvd S, Ste 147",Asian Fusion,Asian Fusion,Japanese,"['Asian Fusion', 'Japanese', 'Restaurants', 'Sushi Bars']",461,2,3.5,NV
OA5Li3ySzhrbG_WvD_QGYA,Barrio,806 Literary Rd,Mexican,Mexican,Bars,"['Mexican', 'Bars', 'Restaurants', 'Nightlife']",428,2,4,OH
